employeeID ,firstName,lastName,gender,jobID ,companyID ,distanceFromHome ,yearsAtCompany ,yearsSinceLastPromotion ,yearsWithCurrManager 
4482,Azlynn,LANDEROS,F,2326,942,1,2,2,2
4483,Berlin,JANES,F,1204,2398,7,22,11,15
4484,Cayleigh,DEGUZMAN,F,3753,3042,4,2,2,2
4485,Evalina,FREDERICKS,F,283,3138,11,7,0,6
4486,Illiana,MCFALL,F,1078,1296,11,5,0,4
4487,Jaslene,ASHE,F,1939,423,1,17,1,9
4488,Jennie,MAURO,F,4885,5560,1,9,1,7
4489,Johannah,MERINO,F,150,3455,2,33,15,12
4490,Kahlan,WINDSOR,F,726,4614,13,4,1,2
4491,Kassie,TABER,F,2965,181,23,3,1,2
4492,Kenadee,ARMIJO,F,316,4764,26,3,1,2
4493,Khylee,BRICKER,F,4550,2887,2,3,2,2
4494,Klaire,PITMAN,F,4106,4101,29,1,0,0
4495,Lyrik,MORRILL,F,2789,5515,2,9,4,7
4496,Nirvana,SANCHES,F,5538,1221,18,24,1,7
4497,Rahma,CONLON,F,531,2004,7,2,2,2
4498,Randi,DEBOER,F,3619,1502,2,2,0,2
4499,Shira,REUTER,F,3142,3413,26,11,5,9
4500,Abbas,STEGALL,M,4463,576,22,3,0,2
4501,Ayub,CLEMENTE,M,4696,2501,21,3,0,2
4502,Barron,ROMINE,M,1676,993,2,1,0,0
4503,Bradlee,DYKSTRA,M,5518,2107,22,19,11,8
4504,Cartier,EHLERS,M,4817,5217,4,6,1,5
4505,Eben,TALLMAN,M,3057,3274,5,3,0,2
4506,Evin,LOVATO,M,5607,1172,2,3,0,2
4507,Flint,BRENT,M,3509,3203,25,4,1,2
4508,Hiro,PEARL,M,5474,4430,18,9,7,8
4509,Isael,PYLES,M,4251,3370,7,21,3,9
4510,Jaiceon,CLOUTIER,M,1236,3273,11,2,2,1
4511,Jarrod,MCCURRY,M,52,1175,18,6,1,5
4512,Jaziah,MCKEEVER,M,3761,782,3,6,1,4
4513,Johnson,GRAZIANO,M,3172,1719,11,9,2,6
4514,Juancarlos,HEFLIN,M,1753,1398,9,7,2,5
4515,Juanpablo,GARMAN,M,1479,3389,7,8,2,8
4516,Kharter,ISAACSON,M,1233,4840,11,1,3,1
4517,Masiah,MCREYNOLDS,M,4001,1997,18,1,1,1
4518,Oziel,MEISTER,M,1235,4465,3,10,5,9
4519,Sahil,STROUP,M,4119,262,11,7,2,6
4520,Shayan,EVERSON,M,1269,3156,9,21,1,11
4521,Tre,HALSEY,M,874,4745,12,16,2,12
4522,Tytan,MCEWEN,M,569,594,19,37,1,14
4523,West,SPARKMAN,M,3531,1575,2,11,8,10
4524,Wylie,YAGER,M,896,4078,8,6,1,5
4525,Zacharias,BERRYMAN,M,5306,4501,18,6,8,2
4526,Zen,BUCHER,M,5160,2060,29,4,1,1
4527,Adlee,DERR,F,4222,973,15,6,1,3
4528,Adria,JESTER,F,1829,5126,2,8,8,3
4529,Anja,MICKELSON,F,5436,627,2,9,2,8
4530,Berklee,SAYERS,F,1022,4708,2,7,5,5
4531,Blakeley,WHITEMAN,F,1286,1591,4,11,11,7
4532,Coralee,RIORDAN,F,733,2458,2,6,5,4
4533,Dakotah,MCINNIS,F,2125,4800,8,21,10,7
4534,Fatoumata,GOOLSBY,F,89,4876,9,11,1,10
4535,Halima,JOSE,F,898,4574,2,11,1,9
4536,Indiana,STIDHAM,F,1996,722,9,6,2,4
4537,Jamia,DONLEY,F,2916,2555,12,18,1,8
4538,Jovi,JOHNSEN,F,3671,14,5,2,7,1
4539,Kennady,STALLWORTH,F,1603,4434,17,3,8,3
4540,Kirra,FRANKE,F,2194,3337,2,4,2,3
4541,Layah,SILVERS,F,4296,2963,10,6,2,3
4542,Magaly,REITZ,F,1450,3776,6,4,2,3
4543,Mayar,NATHAN,F,499,807,2,9,12,8
4544,Naiya,BROGAN,F,122,605,3,3,1,3
4545,Naveah,CARDOSO,F,5504,4653,5,9,1,5
4546,Pia,LINVILLE,F,3936,4955,8,5,4,3
4547,Shaila,BAPTISTE,F,1298,4701,2,21,6,9
4548,Shriya,GORSKI,F,2319,3599,6,1,1,1
4549,Starr,REY,F,1323,1327,10,12,2,10
4550,Zipporah,HAZEN,F,3205,2779,9,2,1,1
4551,Ashtyn,DAMON,M,4821,118,10,5,1,3
4552,Ciaran,SHORES,M,2246,4612,3,23,2,5
4553,Davonte,BOLING,M,36,1525,2,1,8,1
4554,Dyson,JABLONSKI,M,1119,1281,21,9,3,8
4555,Elyjah,LEMIEUX,M,649,4144,9,9,8,8
4556,Fitzgerald,HECHT,M,271,3133,3,19,2,8
4557,Gregorio,DONG,M,1859,1535,30,10,5,9
4558,Indiana,LANGLOIS,M,5344,1288,8,14,1,9
4559,Jakoby,BURROW,M,790,3707,10,11,7,2
4560,Kavin,HERNANDES,M,4086,4996,9,6,1,3
4561,Layden,MCDEVITT,M,1714,5415,6,6,2,4
4562,Leander,PICHARDO,M,2070,753,6,3,1,1
4563,Mckinley,LEW,M,5271,4801,3,25,1,12
4564,Mendel,SAVOY,M,3447,902,6,3,1,3
4565,Shiv,STILLWELL,M,4772,4629,3,11,8,9
4566,Sylvester,TEIXEIRA,M,12,4832,21,22,4,11
4567,Syrus,HILDRETH,M,4370,3707,8,9,1,8
4568,Willis,MATHESON,M,3447,5442,4,8,5,8
4569,Xavion,WARFIELD,M,5099,2060,17,9,1,8
4570,Zymir,HOGG,M,5368,5572,10,5,2,3
4571,Aaralyn,TILLER,F,1019,1742,2,14,1,10
4572,Aashvi,BRISTOL,F,1172,2681,8,6,2,5
4573,Abella,RUDY,F,526,901,2,8,10,8
4574,Abriana,UNRUH,F,1112,2761,8,8,3,8
4575,Amyiah,MATIAS,F,885,511,16,4,9,3
4576,Analiyah,BUXTON,F,3330,3112,2,11,12,10
4577,Anastacia,AMBRIZ,F,1950,1017,14,11,2,10
4578,Annalie,CHIANG,F,3882,3746,25,22,1,4
4579,Annalyn,POGUE,F,288,2459,8,2,8,1
4580,Brinkley,POMEROY,F,4491,5249,10,8,2,2
4581,Easton,HAMMOCK,F,1906,4929,14,4,12,2
4582,Eliyah,BETHEL,F,1545,4306,3,10,1,1
4583,Haiden,MIGUEL,F,1531,3266,20,6,2,5
4584,Ily,CASSELL,F,1124,201,2,5,1,4
4585,Ivie,TOWNS,F,1103,873,5,2,3,1
4586,Janai,BUNKER,F,4,1697,5,11,2,9
4587,Janely,MCMICHAEL,F,1217,295,15,5,9,3
4588,Jesslyn,KRESS,F,4998,1773,3,8,14,8
4589,Kyara,NEWLAND,F,3523,1830,2,4,1,3
4590,Lexy,WHITEHURST,F,1869,1301,8,11,1,3
4591,Leyna,BATTEN,F,4946,3354,4,9,2,8
4592,Maple,FAZIO,F,5556,659,3,7,1,5
4593,Marlena,CALVILLO,F,3840,5473,30,12,2,10
4594,Meara,WALLEN,F,1223,2386,9,12,1,11
4595,Rylei,LUNG,F,256,4744,11,8,1,8
4596,Saira,SPARROW,F,4547,4030,12,17,10,14
4597,Saya,TURNEY,F,1054,3302,2,5,1,3
4598,Skyy,STEADMAN,F,2944,2296,29,6,1,3
4599,Yocheved,BATTLES,F,2209,1948,7,1,3,1
4600,Ashwin,BERLIN,M,993,5247,4,2,2,1
4601,Avian,LINDGREN,M,1874,4187,17,5,1,3
4602,Deklyn,MCKEON,M,4387,1446,21,4,1,1
4603,Dempsey,LUCKETT,M,3473,2670,10,9,3,8
4604,Gavriel,SHERRY,M,5268,5533,2,1,5,1
4605,Gracen,SPRADLIN,M,538,3692,4,8,2,8
4606,Khamari,TIMMERMAN,M,2497,3544,23,3,1,3
4607,Lemuel,UTLEY,M,2200,76,8,9,1,8
4608,Madison,BEALE,M,4641,2686,3,2,2,1
4609,Mahmoud,DRIGGERS,M,4715,4647,14,4,1,3
4610,Malek,HINTZ,M,875,2188,9,2,1,1
4611,Meyer,PELLEGRINO,M,218,999,26,14,1,13
4612,Rudra,HAZEL,M,2262,1873,29,4,2,3
4613,Sunny,DESMOND,M,5522,3801,3,8,1,8
4614,Tracy,GRIM,M,3268,5111,10,4,1,3
4615,Zavian,SPELLMAN,M,5172,1404,29,2,7,1
4616,Aleen,BOREN,F,4290,919,7,6,3,4
4617,Aleeyah,STATEN,F,3569,92,22,2,8,1
4618,Alysson,SCHLEGEL,F,2608,1286,9,9,1,8
4619,Ariannah,JOHNSTONE,F,4516,5292,2,5,2,4
4620,Ayden,MAYA,F,333,782,29,7,1,1
4621,Brook,HARWELL,F,4999,2119,6,3,2,3
4622,Brynna,PINSON,F,2485,2147,3,2,2,1
4623,Cerenity,BARRETO,F,5326,734,17,4,2,3
4624,Ellyana,SPOONER,F,3565,3644,10,2,3,1
4625,Emmersyn,CANDELARIA,F,4830,1856,9,6,1,5
4626,Ensley,HAMMETT,F,411,4980,2,8,1,8
4627,Karely,SESSIONS,F,1485,3351,11,6,1,1
4628,Kim,MCKEOWN,F,4491,700,2,8,8,8
4629,Kolbie,MCCOOL,F,3291,514,30,3,2,3
4630,Kyrah,GILSON,F,1205,626,3,6,2,5
4631,Leana,KNUDSON,F,3565,5600,3,6,3,3
4632,Mabry,IRISH,F,4436,1407,3,6,1,4
4633,Maleigha,SPRUILL,F,3833,5115,2,2,2,1
4634,Miller,KLING,F,3439,2305,16,7,1,5
4635,Ravyn,GERLACH,F,2419,1922,8,3,1,3
4636,Ridley,CARNAHAN,F,2786,2244,27,11,1,1
4637,Ryanne,LAPORTE,F,5315,5461,2,2,1,1
4638,Sabella,MARKLEY,F,472,1620,4,19,1,18
4639,Serene,FLANIGAN,F,1760,5038,15,6,3,4
4640,Simran,SPIRES,F,5166,3064,17,6,1,3
4641,Abiel,CUSHMAN,M,1052,4372,2,2,2,2
4642,Aj,PLANTE,M,1000,2909,4,26,1,10
4643,Coleton,SCHLOSSER,M,3702,3227,11,2,1,1
4644,Gadiel,SACHS,M,674,515,7,5,1,3
4645,Jadyn,HORNSBY,M,1213,1666,3,4,2,3
4646,Jeff,JAMIESON,M,3171,618,10,14,10,13
4647,Joseluis,ARMSTEAD,M,1793,3076,11,4,1,3
4648,Karas,KREMER,M,3464,115,7,6,13,3
4649,Kayne,MADERA,M,1588,2591,10,6,2,4
4650,Loren,THORNBURG,M,3899,1426,29,14,2,8
4651,Marquez,BRILEY,M,5484,257,11,5,1,3
4652,Merritt,GARRIS,M,4774,2985,15,22,4,7
4653,Montana,JORGENSON,M,1321,5478,28,8,1,8
4654,Oden,MOORMAN,M,2572,4890,8,6,2,5
4655,Ren,VUONG,M,370,139,2,11,2,8
4656,Roscoe,ARD,M,1605,4779,25,11,4,9
4657,Zach,IRONS,M,1880,4164,27,3,2,3
4658,Aalayah,FIEDLER,F,3840,1224,21,6,1,5
4659,Adella,JACKMAN,F,376,3845,6,3,2,3
4660,Baylie,KUEHN,F,1188,1249,8,6,11,5
4661,Bethel,JENKS,F,5455,3735,8,6,4,3
4662,Briseyda,BRISTOW,F,1695,328,6,6,2,3
4663,Caitlynn,MOSBY,F,58,3434,27,30,8,11
4664,Collette,ALDANA,F,484,986,3,11,5,9
4665,Desire,MACLEAN,F,2729,156,13,7,1,5
4666,Grey,CREIGHTON,F,5206,1575,11,6,2,5
4667,Isa,FREUND,F,1064,3654,26,3,1,1
4668,Isela,SMOTHERS,F,3071,319,11,2,1,1
4669,Ivette,MELSON,F,5215,501,20,21,1,13
4670,Janaya,LUNDGREN,F,2395,2691,19,4,2,3
4671,Jariyah,DONATO,F,2275,2834,28,6,1,5
4672,Jordana,USHER,F,4635,2481,6,11,1,8
4673,Julieth,THORNHILL,F,4861,586,4,3,12,2
4674,Keagan,LOWMAN,F,4234,5311,27,2,1,1
4675,Lexus,BUTTON,F,3092,2380,4,10,1,9
4676,Lilli,MARIANO,F,2119,2889,16,2,2,1
4677,Meagan,MCBEE,F,1527,2614,9,28,2,8
4678,Nava,CUPP,F,5491,3993,20,12,1,8
4679,Nilah,WICKHAM,F,5497,1750,5,19,2,12
4680,Royale,DESTEFANO,F,5517,3894,3,6,1,5
4681,Sequoia,NUTT,F,837,1487,3,4,2,2
4682,Sullivan,RAMBO,F,5342,4335,11,6,1,4
4683,Tillie,SAXON,F,5012,58,11,2,2,1
4684,Tova,TALBOTT,F,2501,4527,17,8,1,8
4685,Venus,VOIGT,F,4189,902,2,4,8,3
4686,Yanely,CEDILLO,F,2931,2274,5,14,1,9
4687,Beckam,MATTISON,M,5284,3023,16,8,16,8
4688,Blair,SPEED,M,1602,4939,3,5,7,4
4689,Darin,NULL,M,954,454,9,4,14,3
4690,Darion,REISS,M,2977,2834,3,9,1,1
4691,Dixon,WESTPHAL,M,1821,3204,8,2,1,1
4692,Everardo,WHITTLE,M,2783,1057,11,4,5,3
4693,Jimmie,BERNHARDT,M,4072,5319,6,3,1,1
4694,Jovany,BOATWRIGHT,M,522,1297,3,11,6,8
4695,Karsten,BUSSEY,M,5361,2828,13,3,2,3
4696,Kasyn,EDEN,M,2918,3041,23,10,1,8
4697,Kekoa,ROJO,M,3085,1744,18,11,8,8
4698,Osmar,CRITES,M,4692,4729,3,15,2,11
4699,Ozzy,HE,M,3709,251,4,12,2,10
4700,Patton,PLACE,M,528,5166,8,21,1,14
4701,Shia,CHAVES,M,5441,2833,7,9,1,8
4702,Tru,LAROSE,M,4502,2805,2,7,1,6
4703,Tye,THAMES,M,5466,2096,4,11,3,9
4704,Tylen,HOCH,M,2779,2662,23,9,10,8
4705,Zayan,KNOTTS,M,3038,3943,16,8,2,1
4706,Zylen,SIMONE,M,4164,5531,13,4,7,3
4707,Amaryllis,BINKLEY,F,4448,3255,2,7,8,6
4708,Aniylah,KOESTER,F,187,3319,6,6,2,2
4709,Becca,MOYE,F,5179,141,3,1,7,1
4710,Carrington,PETTIS,F,2043,4176,3,2,6,2
4711,Daliyah,NAPOLITANO,F,479,1439,6,9,1,8
4712,Emilyn,HEFFNER,F,1921,1163,17,1,1,1
4713,Emsley,SASSER,F,3108,3907,3,6,6,4
4714,Eowyn,JESSUP,F,5145,2156,3,11,4,8
4715,Gianni,AGUIAR,F,4787,4724,2,2,2,1
4716,Haya,OGRADY,F,725,4394,24,7,2,3
4717,Isley,PIPPIN,F,3585,406,10,3,1,3
4718,Jamiah,WORTH,F,906,4473,17,19,1,9
4719,Jenevieve,SHIVELY,F,4257,3097,27,10,1,8
4720,Jesiah,WHITMIRE,F,3195,2284,2,11,1,10
4721,Kaily,CEDENO,F,323,1547,9,5,1,3
4722,Laurie,RUTTER,F,2234,1932,5,3,1,2
4723,Maddisyn,WELBORN,F,1149,2864,25,2,1,1
4724,Mandy,MCDOUGAL,F,2558,1651,8,7,6,4
4725,Meah,ANGELL,F,3691,321,3,32,1,10
4726,Nadya,HAILEY,F,3953,852,8,7,2,5
4727,Nataleigh,SACCO,F,757,5568,23,6,2,5
4728,Paxton,NEEL,F,3092,3053,6,2,12,1
4729,Prudence,PANIAGUA,F,4672,2687,2,33,8,8
4730,Rosabella,POINTER,F,5433,2237,22,8,7,7
4731,Rosario,ROHDE,F,2881,3028,2,7,2,3
4732,Sade,HOLLOMAN,F,1796,2258,20,2,3,1
4733,Sedona,STROTHER,F,2379,5431,8,7,1,4
4734,Zakiya,GUFFEY,F,3378,3579,3,4,5,3
4735,Ahmari,FENNER,M,1483,385,3,4,1,3
4736,Akiva,HUNTINGTON,M,2123,2385,3,8,2,8
4737,Antwon,SHANE,M,4270,1770,10,6,2,4
4738,Breckin,YUEN,M,344,3414,7,4,1,1
4739,Camari,GOSNELL,M,2394,5550,10,2,11,1
4740,Crue,MARTINI,M,2977,4930,3,11,1,3
4741,Devante,LOVING,M,409,1273,2,2,2,1
4742,Jeter,MOLLOY,M,2291,3913,23,1,1,1
4743,Kaydon,CHRIST,M,2374,4421,10,9,2,8
4744,Loyal,OLMOS,M,1368,2451,18,4,2,3
4745,Sultan,OAKS,M,3529,557,29,3,1,3
4746,Taylen,BADILLO,M,1140,1129,11,9,6,7
4747,Virgil,OSTROWSKI,M,3556,2786,3,5,1,3
4748,Yehoshua,TO,M,4240,4112,5,4,2,3
4749,Zeppelin,LAPLANTE,M,3758,4564,9,3,1,2
4750,Abilene,MARTINDALE,F,5369,4494,30,3,3,3
4751,Adia,PLEASANT,F,5139,5279,14,6,1,3
4752,Aly,RICHIE,F,4422,3367,28,7,1,6
4753,Arissa,PALOMINO,F,3571,2522,17,2,5,1
4754,Blakelee,RODARTE,F,1145,1169,3,15,1,11
4755,Briseis,STAMPS,F,1783,3987,3,11,1,9
4756,Cailey,PEEPLES,F,140,5133,14,2,1,1
4757,Chesney,RIES,F,1296,91,2,4,1,3
4758,Daniyah,BROWNELL,F,239,4393,5,11,2,9
4759,Emmylou,ARANA,F,5604,1887,25,7,1,3
4760,Finlee,RODDY,F,451,4378,2,18,3,9
4761,Ginger,TENNEY,F,3241,2579,20,14,2,8
4762,Ilyana,WALZ,F,3430,47,8,10,1,2
4763,Izabela,BOLT,F,1555,1370,5,4,1,3
4764,Jaime,LINDNER,F,3806,2436,3,5,9,2
4765,Jalissa,RIGSBY,F,651,2592,11,2,9,2
4766,Kaiyah,MATTESON,F,3225,759,9,11,1,8
4767,Kezia,FIELDER,F,4631,3837,6,2,1,1
4768,Kylin,DEANDA,F,949,3667,9,4,8,3
4769,Kynnedi,DRAYTON,F,5028,4467,10,4,2,3
4770,Lovely,RANDAZZO,F,816,5286,2,8,12,6
4771,Maira,RIDGE,F,1285,5450,16,11,5,9
4772,Melisa,TARR,F,1685,3554,3,3,8,3
4773,Minnie,SHADE,F,3432,1579,3,7,1,5
4774,Niah,UPSHAW,F,3071,3052,12,2,2,1
4775,Nika,WOODCOCK,F,3109,375,17,21,2,9
4776,Payson,HARGRAVE,F,2033,1543,3,9,10,8
4777,Rikki,MILEY,F,411,4060,17,3,1,1
4778,Safiya,LANGER,F,674,2254,5,21,1,11
4779,Tanner,WILKIE,F,392,4083,17,11,2,9
4780,Tayler,YUN,F,2591,3238,6,5,1,4
4781,Vanellope,CHOE,F,4484,3129,19,10,3,9
4782,Yehudis,CHING,F,2582,1119,18,10,3,8
4783,Yulianna,DUGAS,F,80,1140,13,8,1,8
4784,Baxter,SAUL,M,3806,1955,3,8,1,8
4785,Braedon,CORDER,M,329,1760,5,19,4,13
4786,Deklin,BOBBITT,M,403,362,10,6,8,4
4787,Deontae,GLADDEN,M,616,4141,11,22,3,7
4788,Fahad,SPURGEON,M,1663,4412,2,3,12,3
4789,Jacobo,TIBBS,M,191,2374,3,10,1,8
4790,Jafet,WOODBURY,M,213,3792,4,23,2,11
4791,Jaylan,MCDANIELS,M,3241,5203,8,3,2,3
4792,Jonatan,MCGARRY,M,755,3038,7,8,1,8
4793,Kolbe,WEIGEL,M,3885,1919,9,9,8,6
4794,Krishna,BICKEL,M,553,956,30,2,2,1
4795,Maceo,HUGHEY,M,3092,1847,4,6,2,5
4796,Manny,MICHELS,M,1304,4417,10,23,2,14
4797,Manolo,APPLE,M,3483,2482,3,9,13,8
4798,Reyes,BOSLEY,M,2073,2249,11,2,3,1
4799,Richie,NESMITH,M,683,3317,2,3,2,3
4800,Salomon,FARBER,M,4512,2516,9,3,3,3
4801,Sulaiman,ACKLEY,M,1880,3505,28,6,3,4
4802,Adalyne,GOODIN,F,3588,59,9,5,4,3
4803,Alea,ALMOND,F,4093,4227,2,9,1,7
4804,Analy,GARRITY,F,2334,1116,11,11,1,2
4805,Anvika,BETTENCOURT,F,2851,873,27,5,2,4
4806,Azalia,KOSS,F,4625,80,3,8,12,8
4807,Aziyah,FALCONE,F,1365,1815,14,3,8,3
4808,Bobbi,LAVIGNE,F,4538,261,3,3,1,3
4809,Brilee,NATION,F,898,4487,3,2,3,1
4810,Camellia,RAINWATER,F,3842,201,10,11,3,8
4811,Damiyah,BLODGETT,F,4989,1002,11,2,5,2
4812,Elowyn,DABNEY,F,3572,1859,21,1,1,1
4813,Elyza,MABE,F,565,5120,10,35,4,17
4814,Irma,TROWBRIDGE,F,2053,795,6,11,2,9
4815,Issabella,LUNDQUIST,F,562,1888,5,7,3,5
4816,Jean,ROSENBERGER,F,3855,4161,11,9,1,2
4817,Kamaria,DOMBROWSKI,F,4543,4542,21,3,3,3
4818,Kensie,FERRO,F,3684,1363,22,6,3,4
4819,Keyli,BOWLIN,F,2866,980,2,7,1,5
4820,Khaliyah,EVANGELISTA,F,4486,2897,9,6,5,5
4821,Kristiana,MCKELVEY,F,2837,2103,3,11,1,10
4822,Lenore,RODERICK,F,694,2084,24,5,1,3
4823,Liz,MICHALSKI,F,3030,4063,5,3,2,1
4824,Luca,BERKOWITZ,F,4488,1974,13,9,8,2
4825,Melanny,MAYORGA,F,2117,3269,8,5,2,3
4826,Polina,SATO,F,2510,4216,8,5,4,4
4827,Sakura,CORWIN,F,2584,1389,2,6,1,5
4828,Story,MCKENNEY,F,1400,3622,3,5,2,2
4829,Xyla,SALYER,F,4496,1797,11,6,2,4
4830,Yasmina,ABELL,F,1852,2636,16,16,2,13
4831,Zaniah,PALACIO,F,2252,2488,15,7,1,4
4832,Anirudh,WALLING,M,3968,3542,19,4,2,3
4833,Croix,LASH,M,5195,3790,14,3,3,3
4834,Cutter,COLLADO,M,1971,4097,3,9,2,8
4835,Dayson,GASS,M,2696,1403,3,4,2,3
4836,Eivin,COOKSEY,M,2781,3575,3,25,2,10
4837,Gene,LUIS,M,915,3483,6,1,2,1
4838,Hashim,MOLL,M,5586,685,21,2,2,1
4839,Holt,MIRAMONTES,M,769,2351,11,6,5,5
4840,Jaren,LUSTER,M,3870,969,11,5,5,4
4841,Jermiah,SHRADER,M,5547,4892,10,2,2,1
4842,Kadin,TOLIVER,M,4959,463,3,14,1,8
4843,Kage,HARD,M,4445,4092,2,4,1,3
4844,Lex,TU,M,752,4508,30,27,4,1
4845,Maxson,MCKOY,M,5193,2957,9,10,2,6
4846,Nevin,SENA,M,5211,4091,3,11,15,8
4847,Osiel,WAINWRIGHT,M,842,5396,4,32,1,9
4848,Tayson,BACKUS,M,4720,4463,24,3,1,3
4849,Tom,BARELA,M,4330,5600,7,5,2,3
4850,Travon,HOAG,M,4036,3112,7,3,1,2
4851,Yohan,KEISER,M,4647,2957,11,6,1,5
4852,Zyion,HUSKEY,M,158,1919,25,15,4,9
4853,Adrianne,BRANNAN,F,5092,3596,11,2,1,1
4854,Alaynah,BRUMLEY,F,5435,274,16,1,4,1
4855,Amna,PALM,F,2755,5297,20,2,1,1
4856,Auria,BOYNTON,F,2275,4259,3,10,1,9
4857,Dawson,KRAUSS,F,38,2564,4,5,14,3
4858,Dayanara,STEEL,F,1366,941,10,6,3,4
4859,Elani,JURADO,F,2053,1142,8,10,1,8
4860,Emmanuella,MULDER,F,214,2393,11,10,3,4
4861,Emmery,PATERSON,F,3344,1114,21,5,1,1
4862,Empress,SMITHSON,F,3020,4031,5,10,7,9
4863,Eris,WOOLSEY,F,4525,2382,8,9,1,7
4864,Isra,JOSLIN,F,1621,2289,8,9,1,6
4865,Jailyne,RICHMAN,F,3737,1307,17,4,1,3
4866,Jariah,PARTIDA,F,2539,834,26,9,8,8
4867,Joselin,GRISHAM,F,3261,547,3,1,2,1
4868,Jules,WOODEN,F,4801,3435,2,21,2,18
4869,Justina,GOODING,F,33,3084,2,6,8,4
4870,Kameryn,FANG,F,4978,5259,3,5,8,2
4871,Karol,MCDADE,F,3860,3705,23,10,2,9
4872,Kymber,SPRIGGS,F,5152,489,2,7,1,2
4873,Lani,FISHMAN,F,5554,2101,17,19,2,12
4874,Maliha,GABEL,F,1058,4234,25,6,8,4
4875,Marigold,RUTKOWSKI,F,4424,495,18,6,1,4
4876,Marla,PRIDE,F,4161,3016,9,6,2,5
4877,Reva,BEALS,F,1725,5354,7,6,1,3
4878,Rosanna,GASKIN,F,3538,4780,11,6,5,4
4879,Tyra,FRIDAY,F,4565,3928,4,10,3,1
4880,Uma,UNDERHILL,F,4888,2420,5,2,1,1
4881,Zoee,MELO,F,3055,1144,7,6,1,5
4882,Akhil,RODAS,M,5351,3703,2,3,2,3
4883,Amadeus,SIPES,M,5013,2135,11,4,5,3
4884,Aram,ZIMMERMANN,M,1249,777,2,3,1,3
4885,Asael,HAIGHT,M,3073,477,25,6,1,4
4886,Brooklyn,MOSQUEDA,M,2564,2386,22,6,1,4
4887,Carmello,BEESON,M,2946,5608,3,18,1,16
4888,Dallin,BANKSTON,M,5395,2096,23,11,2,9
4889,Deanthony,JUDY,M,1454,4300,14,4,1,3
4890,Eian,PIEPER,M,4396,4585,15,6,1,4
4891,Eshan,SIEBERT,M,4608,4901,12,5,1,3
4892,Eyad,HORNING,M,233,4780,10,6,3,5
4893,Faisal,BUTT,M,299,4812,9,11,1,4
4894,Hosea,BICE,M,607,4623,22,3,3,3
4895,Journey,PHILIPS,M,4147,4208,6,6,1,4
4896,Kenai,SILLS,M,3889,2647,10,7,1,3
4897,Koltyn,EISENBERG,M,3638,1457,3,4,6,3
4898,Lenin,SCHUMANN,M,5206,5294,13,3,8,3
4899,Marshal,CONGER,M,2494,5243,23,14,1,9
4900,Paulo,BARE,M,5128,2945,19,6,1,1
4901,Radley,HUME,M,1926,2611,17,13,1,9
4902,Raghav,NOLASCO,M,8,3425,4,6,4,3
4903,Riggs,TRAINOR,M,1862,4844,10,8,6,8
4904,Scout,WEATHERLY,M,1517,2245,2,11,2,10
4905,Seven,HUEBNER,M,3831,2599,14,32,2,8
4906,Simcha,BOSCH,M,1777,295,2,6,1,5
4907,Willem,GAYLE,M,4363,3598,2,5,1,4
4908,Wynn,KUHNS,M,5007,71,16,2,3,2
4909,Alexandrea,BYRON,F,3542,4264,2,5,5,4
4910,Annsley,GLAZE,F,582,1556,18,9,1,2
4911,Aries,POULIN,F,2241,4488,2,5,4,3
4912,Asa,COMEAUX,F,3267,3945,8,2,3,1
4913,Blakelyn,ENRIGHT,F,64,2280,10,2,8,1
4914,Brandy,LARGE,F,336,3852,6,3,1,3
4915,Chelsie,ROUNTREE,F,2563,4543,27,2,15,1
4916,Citlaly,TAVAREZ,F,2204,3807,25,17,1,12
4917,Daelyn,BEARDSLEY,F,1438,1905,10,4,1,3
4918,Delila,FEE,F,5183,5076,8,4,1,3
4919,Destiney,RUBINO,F,153,3859,12,8,1,1
4920,Emaline,GRIDER,F,4712,894,2,3,8,3
4921,Huda,BECHTEL,F,2778,4434,27,3,1,3
4922,Irelyn,GAONA,F,2572,4245,3,2,1,1
4923,Jazleen,WALLIN,F,4378,2095,16,2,1,1
4924,Joseline,MASHBURN,F,991,1508,24,6,1,4
4925,Kaiden,DALRYMPLE,F,3479,5549,11,4,1,3
4926,Kalliope,GINGERICH,F,4103,5484,11,7,5,5
4927,Kynsley,HASS,F,2672,2349,2,8,2,3
4928,Mattison,VACCARO,F,4447,1997,13,11,1,8
4929,Ocean,MANZANO,F,1410,5113,12,27,2,8
4930,Solana,TYNER,F,1538,895,3,1,3,1
4931,Stormie,LOWELL,F,4602,5240,3,10,3,1
4932,Aziel,LOZA,M,4733,5029,2,7,1,2
4933,Braylan,KAUFMANN,M,2570,1903,3,16,2,12
4934,Brylan,BISCHOFF,M,2099,3641,26,4,1,3
4935,Cru,DOOLITTLE,M,5145,3735,2,2,1,1
4936,Cruze,SHIVERS,M,3923,1763,2,2,1,1
4937,Eastyn,VALENTE,M,3808,521,3,8,6,8
4938,Eros,BOZEMAN,M,1368,3222,7,19,1,18
4939,Genaro,FELTS,M,2149,3039,19,12,2,10
4940,Hernan,HOWES,M,3560,497,2,2,1,1
4941,Kalen,FELLER,M,3020,4962,2,2,1,1
4942,Kaydin,JUSTUS,M,1664,5533,12,10,1,6
4943,Kevon,SCHNELL,M,661,59,2,2,6,1
4944,Landin,BOETTCHER,M,2680,1536,10,9,1,4
4945,Orson,IVORY,M,881,4934,16,17,1,8
